"UAI","Etablissement","Référence GALAXIE","N° dans le SI local","Article","Corps","Chaire","Section","Section2","Section3","Date de prise de fonction","Date ouverture cand","Date clôture cand","Profil","Localisation","Etat de vacance"
"0597065J","UNIVERSITE DE LILLE","71 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychologie cognitive de l'éducation.","VILLENEUVE D'ASCQ",""
"0597065J","UNIVERSITE DE LILLE","72 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychopathologie clinique.","VILLENEUVE D'ASCQ",""
"0660437S","UNIVERSITE DE PERPIGNAN (VIA DOMITIA)","4179 * ","MCF0360","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Direction du Centre d'Appui à la Pédagogie de l'UPVD et enseignement de la psychologie en STAPS","UPVD - SITES DE PERPIGNAN ET FONT-ROMEU","S"
"0673021V","UNIVERSITE DE STRASBOURG","4480 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychologie clinique, orientation thérapies comportementales et cognitives","Strasbourg",""
"0673021V","UNIVERSITE DE STRASBOURG","4481 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Neuropsychologie","Strasbourg",""
"0673021V","UNIVERSITE DE STRASBOURG","4482 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychologie et psychopathologie cliniques","Strasbourg",""
"0691775E","UNIVERSITE LYON 2 (LUMIERE)","4352 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychologie Cognitive","Bron",""
"0691775E","UNIVERSITE LYON 2 (LUMIERE)","4353 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychologie du développement","Bron",""
"0691775E","UNIVERSITE LYON 2 (LUMIERE)","4354 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychologie Cognitive","Bron","S"
"0730858L","UNIVERSITE DE SAVOIE MONT-BLANC","4222 * ","122","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","E:Enseignement de psychologie sociale en licence et master (parcours enfant-adolescent et prévention).R:Recherche en psychologie sociale expérimentale.Insertion axes cognition sociale et prévention.","CHAMBERY","S"
"0730858L","UNIVERSITE DE SAVOIE MONT-BLANC","4223 * ","645","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","E:Enseignement de psychologie en licence et master (parcours enfant-adolescent et prévention).R:Psychologie sociale appliquée à la prévention.Insertion axes cognition sociale et prévention.","CHAMBERY","S"
"0755890V","UNIVERSITE SORBONNE UNIVERSITE","19","","26-I-1","MCF","Non","16","","","01/09/2018","25/01/2018","26/02/2018","Enseignements au sein du M1 et du M2 du parcours Aide à la Scolarisation des élèves à Besoins Educatifs Particuliers (ASH-PIF-MEEF) ","ESPE, 10 rue Molitor, Paris",""
"0761904G","UNIVERSITE DE ROUEN","4413 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychologie du développement","Mont-Saint-Aignan",""
"0921204J","UNIVERSITE PARIS 10 (NANTERRE)","4474 * ","595","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychologie du travail, Psychologie ergonomique, Psychologie de l¿orientation","NANTERRE",""
"0922605G","INS FREJHEA","4064 * ","","26-I-1","MCF","Non","16","70","","01/09/2018","22/02/2018","29/03/2018","Psychologie de l'éducation, société inclusive","suresnes",""
"0931827F","UNIVERSITE PARIS 8","4434 * ","","26-I-1","MCF","Non","16","69","","01/09/2018","22/02/2018","29/03/2018","MCF Neuropsychologie - Psychopathologie","2 RUE DE LA LIBERTE - SAINT DENIS",""
"0931827F","UNIVERSITE PARIS 8","4436 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","MCF en Psychologie Cognitive","2 RUE DE LA LIBERTE - SAINT DENIS",""
"0942353X","ESPE ACADEMIE CRETEIL","4549 * ","0334","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Developpement cognitif de l enfant et de l adolescentMemoire et RepresentationNumeracie, Raisonnement et Resolution de problèmeLangage et Littéracie","ESPE de lacademie de Creteil",""
"0951793H","UNIVERSITE DE CERGY-PONTOISE","4352 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","La composante ESPE de l¿Académie de Versailles de l¿UCP ouvre un poste de Maître de Conférences en Psychologie cognitive du développement et des apprentissages. ","95000",""
"9710585J","UNIVERSITE DES ANTILLES","4315 * ","","26-I-1","MCF","Non","16","70","","01/09/2018","22/02/2018","29/03/2018","sciences ou/et psychologie de l'éducation","Martinique",""
"9730429D","UNIVERSITE DE LA GUYANE","89 * ","","26-I-1","MCF","Non","16","","","01/09/2018","22/02/2018","29/03/2018","Psychologie","CAYENNE",""
"0311383K","UNIVERSITE TOULOUSE 2","4430","","26-I-1","MCF","Non","17","","","01/09/2018","15/02/2018","19/03/2018","PHILOSOPHIE ET SCIENCES HUMAINES ET SOCIALES ","Toulouse",""
"0331766R","UNIVERSITE BORDEAUX MONTAIGNE","4249 * ","","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","Philosophie du XVIIIème siècle","PESSAC CEDEX",""
"0383493R","UNIVERSITE GRENOBLE ALPES","293 * ","","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","Philosophie du droit, philosophie des normes et des institutions, philosophie politique et sociale.","Grenoble","S"
"0542493S","UNIVERSITE DE LORRAINE","1096 * ","17MCF0602","26-I-2","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","philosophie politique, histoire de la philosophie (17-18e siècles)","METZ",""
"0596870X","COMUE LILLE NORD DE FRANCE","41 * ","0118","26-I-1","MCF","Non","17","70","","01/09/2018","22/02/2018","29/03/2018","La personne dispensera ses enseignements en philosophie de l'éducation dans le cadre de la mention 1er degré du Master Métier de l'Enseignement de l'Éducation et de la Formation. ","ESPE OUTREAU",""
"0597065J","UNIVERSITE DE LILLE","55 * ","","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","Philosophie politique, philosophie sociale","VILLENEUVE D'ASCQ",""
"0632035V","UNIVERSITE CLERMONT AUVERGNE","92 * ","0503","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","Philosophie morale et politique.Philosophie de la santé et des politiques de santé. Éthique médicale.","Clermont-Ferrand",""
"0673021V","UNIVERSITE DE STRASBOURG","4483 * ","","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","Philosophie moderne et contemporaine (de Kant à nos jours) - Philosophie de la connaissance ","Strasbourg",""
"0751717J","UNIVERSITE PARIS 1 (PANTHEON-SORBONNE)","4453 * ","1802","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","Histoire de la philosophie ancienne","UFR Philosophie",""
"0753455Y","ECOLE NORMALE SUPERIEURE DE PARIS","4164 * ","","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","http://www.ens.fr/l-ens-recrute/recrutement-par-concours/recrutement-enseignants-chercheurs-session-synchronisee","45, RUE D'ULM",""
"0755890V","UNIVERSITE SORBONNE UNIVERSITE","36","","26-I-1","MCF","Non","17","","","01/09/2018","25/01/2018","26/02/2018","Philosophie allemande","UFR Philosophie 1, rue V. Cousin, Paris",""
"0755890V","UNIVERSITE SORBONNE UNIVERSITE","39","","26-I-1","MCF","Non","17","","","01/09/2018","25/01/2018","26/02/2018","Philosophie générale et philosophie contemporaine","UFR Philosophie 1, rue V. Cousin, Paris",""
"0860856N","UNIVERSITE DE POITIERS","4539 * ","","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","Philosophie morale et politique","Poitiers",""
"0860856N","UNIVERSITE DE POITIERS","4540 * ","","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","Logique et philosophie des sciences","Poitiers",""
"0931827F","UNIVERSITE PARIS 8","4438 * ","","26-I-1","MCF","Non","17","","","01/09/2018","22/02/2018","29/03/2018","Psychanalyse lacanienne et généalogie des normes","2 RUE DE LA LIBERTE - SAINT DENIS",""
"0134009M","UNIVERSITE AIX-MARSEILLE","628 * ","52215","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Stratégie des publics, politique internationale et innovation","MARSEILLE",""
"0311383K","UNIVERSITE TOULOUSE 2","4431","","26-I-1","MCF","Non","18","","","01/09/2018","15/02/2018","19/03/2018","ARTS PLASTIQUES ET THEORIES DE L¿ART","Toulouse",""
"0331766R","UNIVERSITE BORDEAUX MONTAIGNE","4251 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Arts plastiques","PESSAC CEDEX",""
"0333296D","ESPE ACADEMIE BORDEAUX","361","0066","26-I-1","MCF","Non","18","","","01/09/2018","13/02/2018","15/03/2018","Profil pédagogique : ENSEIGNEMENT DES ARTS PLASTIQUESProfil recherche : DIDACTIQUE ARTICULEE AU CHAMP DISCIPLINAIRE DES ARTS PLASTIQUES","ESPE D'AQUITAINE - SITE DES LANDES",""
"0341089Z","UNIVERSITE MONTPELLIER 3 (PAUL VALERY)","4214 * ","298","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Interactivite et nouveaux medias","Montpellier",""
"0342321N","UNIVERSITE DE MONTPELLIER","261 * ","0155","26-I-1","MCF","Non","18","70","","01/09/2018","22/02/2018","29/03/2018","Enseignements artistiques en arts plastiques, questions d'épistémologie et de didactique","Nimes",""
"0350937D","UNIVERSITE RENNES 2","4291 * ","0627","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Etudes cinématographiques.","Rennes",""
"0383493R","UNIVERSITE GRENOBLE ALPES","310 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Pratiques, techniques et esthétique de la création cinématographique","Grenoble et Valence","S"
"0383493R","UNIVERSITE GRENOBLE ALPES","312 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Arts de la scène : dramaturgie, théorie et pratique ","Grenoble et Valence","S"
"0421095M","UNIVERSITE DE SAINT-ETIENNE","4242 * ","0581","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","""ARTS PLASTIQUES/ARTS APPLIQUES""","ST ETIENNE",""
"0542493S","UNIVERSITE DE LORRAINE","1036 * ","18MCF0407","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Pratiques et théories des arts plastiques","METZ",""
"0597065J","UNIVERSITE DE LILLE","62 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Arts plastiques (pratique et théorie).","VILLENEUVE D'ASCQ",""
"0673021V","UNIVERSITE DE STRASBOURG","4484 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Études théâtrales","Strasbourg",""
"0673021V","UNIVERSITE DE STRASBOURG","4485 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Design-objet / produit ","Strasbourg",""
"0673021V","UNIVERSITE DE STRASBOURG","4486 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Design-graphique","Strasbourg",""
"0691775E","UNIVERSITE LYON 2 (LUMIERE)","4351 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Scènes contemporaines : pratiques, théories, méthodes et enjeux internationaux","Bron",""
"0751717J","UNIVERSITE PARIS 1 (PANTHEON-SORBONNE)","4448 * ","2214","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Arts Plastiques","Ecole des Arts de la Sorbonne (UFR 04)",""
"0751717J","UNIVERSITE PARIS 1 (PANTHEON-SORBONNE)","4449 * ","1892","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Études cinématographiques (esthétique, théorie et analyse du cinéma et de l'audiovisuel","Ecole des Arts de la Sorbonne (UFR 04)",""
"0751717J","UNIVERSITE PARIS 1 (PANTHEON-SORBONNE)","4473 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","PRATIQUES DU CINEMA. CINEMA ET ARTS PLASTIQUES","UFR Arts plastiques",""
"0751719L","UNIVERSITE PARIS 3 (SORBONNE NOUVELLE)","4240 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Espace et scénographie : spectacle vivant, théâtre, cinéma et audiovisuel, musée","centre censier","S"
"0753455Y","ECOLE NORMALE SUPERIEURE DE PARIS","4161 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Etudes théatrales. pour plus d'informations :http://www.ens.fr/l-ens-recrute/recrutement-par-concours/recrutement-enseignants-chercheurs-session-synchronisee","45, RUE D'ULM",""
"0772502B","UNIVERSITE PARIS EST MARNE LA VALLEE","4174 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Études visuelles et nouveaux médias","CHAMPS SUR MARNE",""
"0772502B","UNIVERSITE PARIS EST MARNE LA VALLEE","4175 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Études cinématographiques ","CHAMPS SUR MARNE",""
"0911975C","UNIVERSITE D'EVRY VAL D'ESSONNE","4140 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Histoire et analyse XIXe-XXIe siecles, Jazz, Musiques du monde.","EVRY",""
"0921204J","UNIVERSITE PARIS 10 (NANTERRE)","4465 * ","557","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Histoire et esthétique des cinémas extra-européens","NANTERRE",""
"0931827F","UNIVERSITE PARIS 8","4420 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Arts et technologies de l'image virtuelle 3D - interactivité et genérativité","2 rue de la Liberte-SAINT DENIS",""
"0931827F","UNIVERSITE PARIS 8","4422 * ","","26-I-1","MCF","Non","18","","","01/09/2018","22/02/2018","29/03/2018","Pratiques et techniques de la photographie contemporaine","2 rue de la Liberte-SAINT DENIS",""
"0101060Y","UNIVERSITE DE TECHNOLOGIE DE TROYES","4041 * ","MCF0064","26-I-3","MCF","Non","19","71","","01/09/2018","22/02/2018","29/03/2018","Étude des technologies numériques et de leurs usages, notamment dans les organisations. Ouverture à la recherche interdisciplinaire. Enseignement à un public d'ingénieurs. ","TROYES",""
"0134009M","UNIVERSITE AIX-MARSEILLE","645 * ","76055","26-I-1","MCF","Non","19","70","","01/09/2018","22/02/2018","29/03/2018","Sociologie des discriminations ","Marseille",""
"0311713U","UNIV. TOULOUSE 2 (IUT BLAGNAC)","4433","","26-I-1","MCF","Non","19","","","01/09/2018","15/02/2018","19/03/2018","Santé, habitat, vieillissement, dépendance","Blagnac",""
"0341089Z","UNIVERSITE MONTPELLIER 3 (PAUL VALERY)","4222 * ","054","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Epistemologie comprehensive, Sociologie du risque et de la vie quotidienne","Montpellier",""
"0350937D","UNIVERSITE RENNES 2","4310 * ","0872","26-I-1","MCF","Non","19","67","","01/09/2018","22/02/2018","29/03/2018","Socioécologie de la biodiversité","RENNES",""
"0352317D","I.E.P DE RENNES","4048 * ","","26-I-1","MCF","Oui","19","","","01/09/2018","22/02/2018","29/03/2018","Sociologie des organisations, sociologie de l'action publique, environnement","Rennes et Caen",""
"0421095M","UNIVERSITE DE SAINT-ETIENNE","4247 * ","0924","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","""SOCIOLOGIE DES USAGES ET USAGES SOCIAUX DE L'ENQUETE""","ST ETIENNE",""
"0511296G","UNIVERSITE DE REIMS","4316 * ","06MCF0831","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Enseignements de sociologie en licence et master. Renforcer le laboratoire sur la bioéconomie, à savoir les activités qui concourent à une transition vers l¿usage des ressources renouvelables. ","REIMS",""
"0542493S","UNIVERSITE DE LORRAINE","1098 * ","19MCF0702","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Sociologie urbaine","NANCY",""
"0640251A","UNIVERSITE DE PAU","4198 * ","","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Enseignement : méthodologie qualitative théories sociologiques jeunesseRecherche : sociologie usages des technologies de la communication de la modernité avancée","PAU",""
"0673021V","UNIVERSITE DE STRASBOURG","4487 * ","","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Sociologie du travail, des inégalités et de la santé","Strasbourg",""
"0673021V","UNIVERSITE DE STRASBOURG","4488 * ","","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Sociologie de la déviance en Europe","Strasbourg",""
"0751717J","UNIVERSITE PARIS 1 (PANTHEON-SORBONNE)","4463 * ","14269","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","https://recrutementec.univ-paris1.fr/EsupDematEC2018","I.A.E.S (EDS)",""
"0751717J","UNIVERSITE PARIS 1 (PANTHEON-SORBONNE)","4464 * ","2049","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Démographie et sciences de la population","IDUP",""
"0751723R","UNIVERSITE PARIS 7 (DENIS DIDEROT)","4343","","26-I-1","MCF","Non","19","","","31/12/2018","05/02/2018","07/03/2018","Migrations, racisme ","PARIS",""
"0761904G","UNIVERSITE DE ROUEN","4414 * ","","26-I-1","MCF","Non","19","4","","01/09/2018","22/02/2018","29/03/2018","Sociologie politique, action publique locale","Mont-Saint-Aignan",""
"0772347H","UNIV. PARIS 12 (IUT S)","4559 * ","0540","26-I-1","MCF","Non","19","70","","01/09/2018","22/02/2018","29/03/2018","Sociologie, mouvements sociaux et acteurs de la société civile","Dept Carrieres sociales Campus de Senart",""
"0772502B","UNIVERSITE PARIS EST MARNE LA VALLEE","4176 * ","","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Crises, risques et organisations","CHAMPS SUR MARNE",""
"0811293R","INSTITUT NATIONAL UNIV. D'ALBI","4129 * ","","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Sociologie/démographie","Albi",""
"0921204J","UNIVERSITE PARIS 10 (NANTERRE)","4477 * ","657","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Démographie","NANTERRE",""
"0931238R","UNIVERSITE PARIS 13","4302 * ","0911","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Santé et protection sociale","Bobigny",""
"0931827F","UNIVERSITE PARIS 8","4425 * ","","26-I-1","MCF","Non","19","","","01/09/2018","22/02/2018","29/03/2018","Sociologie de l'action culturelle publique en Europe (art, culture)","2 RUE DE LA LIBERTE-SAINT DENIS",""
"0134009M","UNIVERSITE AIX-MARSEILLE","622 * ","51273","26-I-1","MCF","Non","20","","","01/09/2018","22/02/2018","29/03/2018","Anthropologie du développement et de la modernité, Afrique","Aix en Provence",""
"0691775E","UNIVERSITE LYON 2 (LUMIERE)","4333 * ","","26-I-1","MCF","Non","20","","","01/09/2018","22/02/2018","29/03/2018","Anthropologie générale, Patrimoine, Mobilité","Bron",""
"0691775E","UNIVERSITE LYON 2 (LUMIERE)","4334 * ","","26-I-1","MCF","Non","20","","","01/09/2018","22/02/2018","29/03/2018","Anthropologie générale, mobilités, développement","Bron","S"
"0691775E","UNIVERSITE LYON 2 (LUMIERE)","4335 * ","","26-I-1","MCF","Non","20","","","01/09/2018","22/02/2018","29/03/2018","Anthropologie générale. Les modifications contemporaines de la famille, de la parenté et du genre","Bron","S"
"0781944P","UNIVERSITE VERSAILLES/SAINT-QUENTIN","4172 * ","","26-I-1","MCF","Non","20","","","01/09/2018","22/02/2018","29/03/2018","Maître de Conférences en anthropologie, spécialisé en études groenlandaises","11 bd d'Alembert - Guyancourt",""
"0134009M","UNIVERSITE AIX-MARSEILLE","623 * ","51300","26-I-1","MCF","Non","21","","","01/09/2018","22/02/2018","29/03/2018","Histoire romaine","AIX EN PROVENCE",""
"0490970N","UNIVERSITE D'ANGERS","4294 * ","MCF0509","26-I-1","MCF","Non","21","","","01/09/2018","22/02/2018","29/03/2018","Histoire culturelle et religieuse des communautés du monde romain","ANGERS",""
"0561718N","UNIVERSITE DE BRETAGNE SUD (LORIENT)","4108 * ","0311","26-I-1","MCF","Non","21","","","01/09/2018","22/02/2018","29/03/2018","Histoire sociale et culturelle du monde romain","UFR LLSHS - LORIENT",""
